time_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
263.9808,-3.132,41.875,3.940,23.167,0.000,0.000
264.0576,8.850,42.173,1.887,23.424,0.000,0.000
264.1078,15.606,35.808,-0.158,23.499,0.000,0.000
264.1584,16.728,31.538,-1.563,23.448,0.000,0.000
264.2090,15.645,33.639,-1.563,23.448,0.000,0.000
264.2818,13.704,37.276,-0.783,23.487,0.000,0.000
264.3399,9.575,41.380,0.631,23.492,0.000,0.000
264.3932,2.963,43.371,2.370,23.380,0.000,0.000
264.4651,-5.794,41.079,3.301,23.267,0.000,0.000
264.5108,-9.925,38.291,3.280,23.270,0.000,0.000
264.5802,-11.725,37.434,2.493,23.367,0.000,0.000
264.6525,-10.055,41.362,-1.110,23.474,0.000,0.000
264.6968,-5.427,43.058,-4.397,23.085,0.000,0.000
264.7445,0.092,41.558,-6.354,22.625,0.000,0.000
264.8225,3.442,38.989,-7.523,22.263,0.000,0.000
264.8701,3.501,40.749,-5.443,22.861,0.000,0.000
264.9139,2.481,42.783,-2.370,23.380,0.000,0.000
264.9614,0.612,43.486,0.799,23.486,0.000,0.000
265.0046,-1.440,42.476,3.837,23.185,0.000,0.000
265.0799,-2.504,40.542,6.372,22.620,0.000,0.000
265.1487,-0.683,40.892,7.009,22.430,0.000,0.000
265.1912,1.898,42.026,6.538,22.572,0.000,0.000
265.2384,5.597,42.947,5.031,22.955,0.000,0.000
265.2866,9.625,42.141,2.837,23.328,0.000,0.000
265.3318,12.379,39.563,0.470,23.495,0.000,0.000
265.3785,13.179,36.767,-1.730,23.436,0.000,0.000
265.4228,12.773,34.528,-3.713,23.205,0.000,0.000
265.4714,9.033,38.157,-4.163,23.128,0.000,0.000
265.5434,3.181,41.899,-3.863,23.180,0.000,0.000
265.6158,-4.120,43.302,-2.476,23.369,0.000,0.000
265.6593,-10.333,41.210,-1.088,23.475,0.000,0.000
265.7020,-13.321,38.130,0.313,23.498,0.000,0.000
265.7435,-13.710,36.920,1.095,23.474,0.000,0.000
265.7854,-12.891,37.609,1.252,23.467,0.000,0.000
265.8258,-11.327,39.529,0.622,23.492,0.000,0.000
265.8916,-7.920,41.995,-0.313,23.498,0.000,0.000
265.9389,-2.480,43.423,-1.719,23.437,0.000,0.000
266.0071,6.052,41.450,-2.493,23.367,0.000,0.000
266.0488,10.613,38.475,-2.493,23.367,0.000,0.000
266.1137,12.664,37.322,-1.730,23.436,0.000,0.000
266.1783,13.336,37.966,-0.470,23.495,0.000,0.000
266.2254,9.871,42.019,2.718,23.342,0.000,0.000
266.2667,4.316,42.916,5.132,22.933,0.000,0.000
266.3081,0.081,41.513,6.519,22.578,0.000,0.000
266.3525,-2.217,40.292,6.867,22.474,0.000,0.000
266.4005,-3.223,40.269,6.249,22.654,0.000,0.000
266.4435,-3.427,41.202,4.849,22.994,0.000,0.000
266.5126,-2.698,42.609,2.682,23.346,0.000,0.000
266.5543,-0.932,43.470,0.158,23.499,0.000,0.000
266.5940,1.218,42.758,-3.280,23.270,0.000,0.000
266.6356,1.590,41.492,-5.590,22.825,0.000,0.000
266.6763,0.770,41.148,-6.598,22.555,0.000,0.000
266.7438,-1.063,41.878,-6.416,22.607,0.000,0.000
266.7849,-4.055,42.789,-5.519,22.843,0.000,0.000
266.8244,-7.367,42.871,-3.838,23.184,0.000,0.000
266.8653,-10.145,41.571,-1.707,23.438,0.000,0.000
266.9293,-9.798,40.354,0.939,23.481,0.000,0.000
266.9960,-8.059,40.244,2.646,23.351,0.000,0.000
267.0611,-5.398,41.384,3.126,23.291,0.000,0.000
267.1020,-1.290,42.797,3.126,23.291,0.000,0.000
267.1442,3.918,43.321,2.338,23.383,0.000,0.000
267.2136,11.229,40.631,0.939,23.481,0.000,0.000
267.2820,14.325,37.457,0.000,23.500,0.000,0.000
267.3476,15.067,36.285,-0.311,23.498,0.000,0.000
267.3893,14.495,36.943,-0.311,23.498,0.000,0.000
267.4290,9.038,42.002,1.574,23.447,0.000,0.000
267.4959,0.653,43.208,2.837,23.328,0.000,0.000
267.5602,-5.079,41.221,3.633,23.218,0.000,0.000
267.6263,-6.988,41.430,1.742,23.435,0.000,0.000
267.6945,-7.222,42.374,-0.631,23.492,0.000,0.000
267.7382,-6.055,43.072,-2.973,23.311,0.000,0.000
267.7841,-3.718,42.971,-4.818,23.001,0.000,0.000
267.8240,-1.377,42.017,-6.313,22.636,0.000,0.000
267.8639,0.567,41.002,-6.922,22.457,0.000,0.000
267.9039,1.883,40.188,-7.201,22.369,0.000,0.000
267.9442,2.275,40.367,-6.739,22.513,0.000,0.000
267.9874,2.025,41.342,-5.554,22.834,0.000,0.000
268.0343,-0.633,43.424,-1.584,23.447,0.000,0.000
268.0751,-2.763,42.868,1.912,23.422,0.000,0.000
268.1172,-3.519,41.528,4.273,23.108,0.000,0.000
268.1561,-2.957,40.665,5.919,22.742,0.000,0.000
268.1961,-1.547,40.791,6.639,22.543,0.000,0.000
268.2367,0.863,41.774,6.497,22.584,0.000,0.000
268.2766,4.063,42.779,5.554,22.834,0.000,0.000
268.3218,7.914,42.772,4.066,23.146,0.000,0.000
268.3631,11.300,41.330,2.509,23.366,0.000,0.000
268.4293,11.990,39.736,0.313,23.498,0.000,0.000
268.4948,11.066,39.346,-1.103,23.474,0.000,0.000
268.5599,8.859,40.518,-1.563,23.448,0.000,0.000
268.6028,5.246,42.248,-1.574,23.447,0.000,0.000
268.6489,0.424,43.417,-1.095,23.474,0.000,0.000
268.7159,-6.751,42.433,-0.313,23.498,0.000,0.000
268.7822,-10.851,40.301,0.000,23.500,0.000,0.000
268.8267,-12.286,39.401,-0.156,23.499,0.000,0.000
268.8751,-12.232,39.777,-0.622,23.492,0.000,0.000
268.9233,-11.196,40.894,-1.398,23.458,0.000,0.000
268.9728,-5.825,43.108,-3.106,23.294,0.000,0.000
269.0397,-0.119,42.818,-3.889,23.176,0.000,0.000
269.1082,3.907,41.504,-4.040,23.150,0.000,0.000
